booking_id,hotel_name,hotel_city,hotel_state,hotel_zipcode,hotel_country,booking_for,numbers_of_persons,adults,childrens,days_of_stays,check_in_timestamp,check_out_timestamp,requires_travels_facility,mode_of_travels,amount,discount_category,special_discount,tax,total_amounts,rooms_booked,room_type,booking_source,payment_method,guest_email,booking_status,room_number,guest_type,guest_age,guest_gender
419,Radisson Blu Beke Hotel Budapest,Budapest,Budapest,1067,Hungary,business,3.0,1.0,2.0,8.0,2026-01-19 09:18:00,2026-01-27 09:18:00,No,bus 25 seater,40781.15,senior_citizens,6117.17,4159.68,38823.66,1.0,Suite,website,credit_card,guest00419@example.com,checked_out,C312,India,73.0,M
437,Radisson Blu Hotel Amsterdam City Center,Amsterdam,North Holland,1012,Netherlands,transit,1.0,1.0,0.0,8.0,2025-05-11 01:58:00,2025-05-19 01:58:00,Yes,cycle,130619.98,honeymoon,0.0,6531.0,137150.98,2.0,Suite,corporate_portal,credit_card,guest00437@example.com,checked_out,D401,India,73.0,OTHER
142,Radisson Blu Hotel Mumbai,Mumbai,Maharashtra,400051,India,transit,2.0,2.0,0.0,7.0,2026-04-19 07:51:00,2026-04-26 07:51:00,,bus 11 seater,119346.8,students_exploring,11934.68,5370.61,112782.73,3.0,Suite,corporate_portal,credit_card,guest00142@example.com,pending,B205,International,66.0,OTHER
359,Radisson Blu Beke Hotel Budapest,Budapest,Budapest,1067,Hungary,wedding,2.0,2.0,0.0,6.0,2026-01-17 15:26:00,2026-01-23 15:26:00,,e-cycle,,working_pro_business_trips,0.0,1615.7,33929.74,3.0,Family Room,phone,credit_card,guest00359@example.com,checked_in,D401,India,25.0,M
68,Radisson Blu Beke Hotel Budapest,Budapest,Budapest,1067,Hungary,leisure,4.0,2.0,2.0,1.0,2025-11-13 10:22:00,2025-11-14 10:22:00,,e-cycle,14938.65,honeymoon,1493.87,672.24,14117.02,1.0,Family Room,mobile_app,cash,guest00068@example.com,checked_in,D401,International,28.0,F
200,Radisson Blu Hotel Nagpur,Nagpur,Maharashtra,440001,India,transit,5.0,5.0,0.0,9.0,2026-01-20 20:16:00,2026-01-29 20:16:00,Yes,car,223889.23,,44777.85,8955.57,188066.95,1.0,Suite,corporate_portal,cash,guest00200@example.com,confirmed,E510,International,48.0,OTHER
169,Radisson Blu Hotel Amsterdam City Center,Amsterdam,North Holland,1012,Netherlands,transit,2.0,2.0,0.0,1.0,2025-05-24 03:00:00,2025-05-25 03:00:00,,car,20909.22,working_pro_business_trips,1045.46,3575.48,23439.24,3.0,Business Class,website,credit_card,guest00169@example.com,confirmed,B205,International,69.0,M
369,Radisson Blu Hotel Dubai Deira Creek,Dubai,Dubai,12345,UAE,wedding,4.0,4.0,0.0,5.0,2026-05-20 14:12:00,2026-05-25 14:12:00,Yes,car,39353.17,students_exploring,1967.66,6729.39,44114.9,1.0,Suite,corporate_portal,upi,guest00369@example.com,checked_in,D401,International,20.0,M
403,Park Plaza Vondelpark Amsterdam,Amsterdam,North Holland,1071,Netherlands,business,5.0,4.0,1.0,1.0,2026-04-01 15:30:00,2026-04-02 15:30:00,No,car,6471.05,honeymoon,970.66,660.05,6160.44,3.0,Suite,corporate_portal,cash,guest00403@example.com,checked_out,E510,International,20.0,F
235,Radisson Blu Hotel Nagpur,Nagpur,Maharashtra,440001,India,leisure,5.0,5.0,0.0,10.0,2025-09-07 01:08:00,2025-09-17 01:08:00,Yes,bus 11 seater,164053.38,childrens_trips,0.0,29529.61,193582.99,1.0,Family Room,corporate_portal,net_banking,guest00235@example.com,checked_out,,India,74.0,OTHER
110,Radisson Blu Beke Hotel Budapest,Budapest,Budapest,1067,Hungary,family,6.0,4.0,2.0,9.0,2026-04-11 20:34:00,2026-04-20 20:34:00,Yes,car,44220.95,childrens_trips,6633.14,4510.54,42098.35,1.0,Suite,phone,upi,guest00110@example.com,pending,A101,International,68.0,F
478,Radisson Blu Beke Hotel Budapest,Budapest,Budapest,1067,Hungary,business,2.0,2.0,0.0,10.0,2025-03-07 10:01:00,2025-03-17 10:01:00,No,car,174090.67,,0.0,8704.53,182795.2,3.0,Standard,website,debit_card,guest00478@example.com,checked_out,A101,International,56.0,OTHER
146,Radisson Blu Hotel Bengaluru,Bengaluru,Karnataka,560052,India,business,4.0,4.0,0.0,8.0,2026-03-02 22:53:00,2026-03-10 22:53:00,No,bus 11 seater,119337.83,working_pro_business_trips,0.0,14320.54,133658.37,2.0,Deluxe,corporate_portal,net_banking,guest00146@example.com,checked_in,E510,India,54.0,M
457,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,60329,Germany,family,4.0,4.0,0.0,10.0,2025-09-10 16:21:00,2025-09-20 16:21:00,,motorcycle,151662.8,childrens_trips,30332.56,6066.51,127396.75,3.0,Business Class,corporate_portal,net_banking,guest00457@example.com,pending,D401,India,29.0,OTHER
153,art'otel Amsterdam,Amsterdam,North Holland,1012,Netherlands,leisure,1.0,1.0,0.0,12.0,2026-03-16 20:05:00,2026-03-28 20:05:00,,e-cycle,154342.99,NULL,0.0,27781.74,182124.73,1.0,Standard,phone,upi,guest00153@example.com,confirmed,D401,India,48.0,M
254,Radisson Blu Hotel New Delhi,New Delhi,Delhi,110001,India,transit,6.0,4.0,2.0,8.0,2025-11-29 21:32:00,2025-12-07 21:32:00,Yes,bus 11 seater,85126.78,,4256.34,9704.45,90574.89,2.0,Suite,phone,net_banking,guest00254@example.com,checked_out,D401,India,23.0,M
219,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,60329,Germany,transit,3.0,3.0,0.0,11.0,2025-02-22 20:39:00,2025-03-05 20:39:00,No,cycle,165947.17,senior_citizens,8297.36,7882.49,165532.3,1.0,Family Room,website,net_banking,guest00219@example.com,pending,D401,International,23.0,F
84,art'otel Amsterdam,Amsterdam,North Holland,1012,Netherlands,conference,5.0,4.0,1.0,4.0,2025-11-05 03:03:00,2025-11-09 03:03:00,,cycle,64996.82,honeymoon,0.0,3249.84,68246.66,3.0,Family Room,walk_in,debit_card,guest00084@example.com,pending,C312,International,18.0,OTHER
297,Radisson Blu Hotel Amsterdam City Center,Amsterdam,North Holland,1012,Netherlands,wedding,4.0,4.0,0.0,5.0,2026-03-14 17:04:00,2026-03-19 17:04:00,No,cycle,89575.85,senior_citizens,4478.79,10211.65,95308.71,3.0,Deluxe,walk_in,credit_card,guest00297@example.com,confirmed,E510,India,48.0,OTHER
166,Radisson Blu Hotel Dubai Deira Creek,Dubai,Dubai,12345,UAE,leisure,2.0,1.0,1.0,7.0,2025-05-17 20:52:00,2025-05-24 20:52:00,No,bus 25 seater,22714.74,childrens_trips,4542.95,908.59,19080.38,2.0,Business Class,travel_agent,cash,guest00166@example.com,cancelled,B205,India,78.0,M
249,Radisson Blu Hotel Dubai Deira Creek,Dubai,Dubai,12345,UAE,business,2.0,,0.0,10.0,2025-10-14 12:14:00,2025-10-24 12:14:00,,bus 25 seater,203430.62,students_exploring,20343.06,32955.76,216043.32,3.0,Deluxe,corporate_portal,credit_card,guest00249@example.com,checked_out,D401,International,62.0,M
229,Radisson Blu Hotel Bengaluru,Bengaluru,Karnataka,560052,India,family,5.0,4.0,1.0,5.0,2026-04-02 11:49:00,2026-04-07 11:49:00,Yes,cycle,29389.34,senior_citizens,4408.4,1249.05,26229.99,2.0,Standard,phone,credit_card,guest00229@example.com,confirmed,E510,India,70.0,OTHER
75,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,60329,Germany,business,3.0,3.0,0.0,2.0,2025-02-27 11:32:00,2025-03-01 11:32:00,,car,5344.98,working_pro_business_trips,267.25,609.33,5687.06,3.0,Family Room,corporate_portal,cash,guest00075@example.com,checked_out,E510,India,46.0,OTHER
400,Radisson Blu Hotel Mumbai,Mumbai,Maharashtra,400051,India,leisure,6.0,4.0,2.0,12.0,2025-11-01 10:37:00,2025-11-13 10:37:00,Yes,bus 11 seater,146865.5,honeymoon,7343.27,16742.67,156264.9,3.0,Family Room,travel_agent,credit_card,guest00400@example.com,checked_in,E510,India,18.0,F
267,Radisson Blu Hotel Dubai Deira Creek,Dubai,Dubai,12345,UAE,wedding,5.0,5.0,0.0,3.0,2026-05-17 06:36:00,2026-05-20 06:36:00,Yes,car,56375.21,working_pro_business_trips,2818.76,,63196.61,1.0,Suite,travel_agent,upi,guest00267@example.com,checked_out,C312,International,18.0,OTHER
239,art'otel Amsterdam,Amsterdam,North Holland,1012,Netherlands,wedding,4.0,4.0,0.0,9.0,2025-03-27 09:38:00,2025-04-05 09:38:00,,car,17342.02,working_pro_business_trips,3468.4,693.68,14567.3,1.0,Suite,phone,debit_card,guest00239@example.com,cancelled,D401,International,24.0,M
278,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,60329,Germany,leisure,1.0,1.0,0.0,5.0,2025-02-20 17:25:00,2025-02-25 17:25:00,No,cycle,59400.97,senior_citizens,11880.19,2376.04,49896.82,2.0,Suite,phone,net_banking,guest00278@example.com,pending,E510,India,33.0,M
295,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,60329,Germany,leisure,4.0,3.0,1.0,9.0,2025-01-07 07:56:00,2025-01-16 07:56:00,Yes,car,132616.16,,0.0,6630.81,139246.97,2.0,Standard,mobile_app,credit_card,guest00295@example.com,checked_out,E510,International,39.0,M
442,Radisson Blu Hotel Bengaluru,Bengaluru,Karnataka,560052,India,family,2.0,2.0,0.0,4.0,2025-08-13 00:40:00,2025-08-17 00:40:00,,motorcycle,26979.25,senior_citizens,2697.93,4370.64,28651.96,2.0,Deluxe,website,upi,guest00442@example.com,confirmed,A101,International,19.0,OTHER
348,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,60329,Germany,family,,2.0,0.0,5.0,2025-05-16 09:10:00,2025-05-21 09:10:00,No,motorcycle,121603.99,senior_citizens,0.0,6080.2,127684.19,3.0,Deluxe,phone,net_banking,guest00348@example.com,cancelled,B205,India,71.0,OTHER
352,art'otel Amsterdam,Amsterdam,North Holland,1012,Netherlands,conference,7.0,5.0,2.0,2.0,2025-10-12 06:01:00,2025-10-14 06:01:00,Yes,motorcycle,35015.74,childrens_trips,0.0,6302.83,41318.57,3.0,Family Room,walk_in,credit_card,guest00352@example.com,cancelled,D401,India,63.0,F
223,Radisson Blu Hotel Nagpur,Nagpur,Maharashtra,440001,India,conference,4.0,3.0,1.0,3.0,2025-03-31 02:03:00,2025-04-03 02:03:00,No,motorcycle,45417.38,,0.0,5450.09,50867.47,2.0,Suite,travel_agent,credit_card,guest00223@example.com,checked_in,,India,52.0,M
376,Radisson Blu Hotel Bengaluru,Bengaluru,Karnataka,560052,India,transit,7.0,5.0,2.0,1.0,2026-07-15 05:56:00,2026-07-16 05:56:00,No,bus 25 seater,,,0.0,2732.9,17915.66,3.0,Family Room,corporate_portal,net_banking,guest00376@example.com,confirmed,E510,India,41.0,F
407,Radisson Blu Hotel Bengaluru,Bengaluru,Karnataka,560052,India,transit,5.0,,4.0,9.0,2025-11-07 07:13:00,2025-11-16 07:13:00,Yes,bus 11 seater,91114.67,working_pro_business_trips,4555.73,10387.07,96946.01,1.0,Standard,travel_agent,cash,guest00407@example.com,confirmed,E510,India,25.0,OTHER
37,art'otel Amsterdam,Amsterdam,North Holland,1012,Netherlands,transit,5.0,5.0,0.0,5.0,2026-02-19 22:15:00,2026-02-24 22:15:00,,bus 25 seater,73202.86,childrens_trips,3660.14,8345.13,77887.85,3.0,Suite,travel_agent,upi,guest00037@example.com,cancelled,B205,India,64.0,M
197,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,60329,Germany,conference,3.0,2.0,1.0,2.0,2025-06-12 15:50:00,2025-06-14 15:50:00,No,car,32993.82,honeymoon,3299.38,3563.33,33257.77,3.0,Deluxe,phone,upi,guest00197@example.com,confirmed,C312,India,19.0,OTHER
140,Radisson Blu Hotel Mumbai,Mumbai,Maharashtra,400051,India,family,5.0,5.0,0.0,12.0,2026-04-20 21:37:00,2026-05-02 21:37:00,No,car,299360.44,honeymoon,29936.04,13471.22,282895.62,3.0,Deluxe,travel_agent,upi,guest00140@example.com,cancelled,D401,India,51.0,F
358,Park Plaza Vondelpark Amsterdam,Amsterdam,North Holland,1071,Netherlands,family,5.0,5.0,0.0,3.0,2025-04-07 19:48:00,2025-04-10 19:48:00,,e-cycle,27408.25,,5481.65,2631.19,24557.79,2.0,Standard,walk_in,net_banking,guest00358@example.com,cancelled,B205,India,26.0,OTHER
413,Radisson Blu Hotel Bengaluru,Bengaluru,Karnataka,560052,India,leisure,5.0,4.0,1.0,10.0,2025-07-30 17:39:00,2025-08-09 17:39:00,No,car,223940.58,honeymoon,44788.12,21498.3,200650.76,3.0,Business Class,corporate_portal,debit_card,guest00413@example.com,checked_out,E510,International,31.0,M
281,Radisson Blu Hotel New Delhi,New Delhi,Delhi,110001,India,wedding,2.0,2.0,0.0,4.0,2025-08-03 23:34:00,2025-08-07 23:34:00,,bus 11 seater,76832.96,,11524.94,7836.96,73144.98,3.0,Standard,corporate_portal,net_banking,guest00281@example.com,checked_out,A101,International,28.0,M
282,Radisson Blu Beke Hotel Budapest,Budapest,Budapest,1067,Hungary,transit,1.0,1.0,0.0,5.0,2025-07-25 22:39:00,2025-07-30 22:39:00,No,e-cycle,118640.47,,0.0,14236.86,132877.33,2.0,Standard,website,upi,guest00282@example.com,checked_in,B205,International,50.0,OTHER
60,Radisson Blu Hotel Amsterdam City Center,Amsterdam,North Holland,1012,Netherlands,family,2.0,1.0,1.0,5.0,2026-05-17 19:26:00,2026-05-22 19:26:00,Yes,e-cycle,34203.28,childrens_trips,3420.33,1539.15,32322.1,3.0,Business Class,website,cash,guest00060@example.com,cancelled,B205,India,78.0,F
112,Radisson Blu Hotel New Delhi,New Delhi,Delhi,110001,India,transit,1.0,1.0,0.0,10.0,2025-11-06 18:46:00,2025-11-16 18:46:00,Yes,motorcycle,101416.09,childrens_trips,0.0,5070.8,106486.89,1.0,Suite,phone,net_banking,guest00112@example.com,cancelled,,India,58.0,F
288,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,60329,Germany,leisure,4.0,2.0,2.0,6.0,2026-04-26 22:41:00,2026-05-02 22:41:00,Yes,car,79209.23,students_exploring,0.0,3960.46,83169.69,1.0,Business Class,corporate_portal,debit_card,guest00288@example.com,pending,B205,India,29.0,F
410,Radisson Blu Hotel Bengaluru,Bengaluru,Karnataka,560052,India,transit,3.0,3.0,0.0,8.0,2026-03-02 00:15:00,2026-03-10 00:15:00,No,bus 25 seater,46186.19,,2309.31,5265.23,49142.11,3.0,Deluxe,mobile_app,net_banking,guest00410@example.com,checked_in,B205,India,69.0,F
7,Radisson Blu Hotel Mumbai,Mumbai,Maharashtra,400051,India,transit,4.0,4.0,0.0,10.0,2025-03-07 12:24:00,2025-03-17 12:24:00,Yes,e-cycle,243290.18,working_pro_business_trips,0.0,43792.23,287082.41,2.0,Business Class,website,upi,guest00007@example.com,checked_in,B205,International,18.0,OTHER
354,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,60329,Germany,wedding,8.0,4.0,4.0,5.0,2025-03-30 04:13:00,2025-04-04 04:13:00,No,car,69934.92,honeymoon,3496.75,3321.91,69760.08,2.0,Business Class,corporate_portal,debit_card,guest00354@example.com,checked_out,D401,India,30.0,M
424,Park Plaza Vondelpark Amsterdam,Amsterdam,North Holland,1071,Netherlands,business,5.0,4.0,1.0,5.0,2025-09-19 02:09:00,2025-09-24 02:09:00,,car,15833.99,childrens_trips,791.7,752.11,15794.4,2.0,Standard,travel_agent,debit_card,guest00424@example.com,checked_in,C312,International,42.0,M
333,Radisson Blu Hotel Nagpur,Nagpur,Maharashtra,440001,India,wedding,3.0,3.0,0.0,2.0,2025-06-27 10:04:00,2025-06-29 10:04:00,Yes,motorcycle,22863.16,senior_citizens,4572.63,2194.86,20485.39,3.0,Standard,mobile_app,credit_card,guest00333@example.com,checked_out,D401,India,19.0,F
159,Radisson Blu Hotel Mumbai,Mumbai,Maharashtra,400051,India,transit,4.0,4.0,0.0,2.0,2025-09-02 01:15:00,2025-09-04 01:15:00,,e-cycle,32010.57,,0.0,3841.27,35851.84,1.0,Standard,website,debit_card,guest00159@example.com,confirmed,B205,International,78.0,F
151,Radisson Blu Hotel New Delhi,New Delhi,Delhi,110001,India,family,6.0,4.0,2.0,4.0,2025-03-06 17:25:00,2025-03-10 17:25:00,,cycle,53109.55,senior_citizens,2655.48,,56508.56,3.0,Suite,travel_agent,credit_card,guest00151@example.com,confirmed,A101,International,19.0,M
178,Radisson Blu Hotel New Delhi,New Delhi,Delhi,110001,India,conference,1.0,1.0,0.0,1.0,2025-09-20 03:46:00,2025-09-21 03:46:00,No,bus 25 seater,18795.96,working_pro_business_trips,0.0,2255.52,21051.48,2.0,Standard,corporate_portal,net_banking,guest00178@example.com,pending,B205,International,22.0,M
387,Radisson Blu Hotel New Delhi,New Delhi,Delhi,110001,India,conference,5.0,5.0,0.0,1.0,2025-06-24 18:07:00,2025-06-25 18:07:00,Yes,bus 11 seater,23143.75,,2314.38,3749.29,24578.66,1.0,Deluxe,travel_agent,upi,guest00387@example.com,checked_in,D401,India,45.0,M
185,Radisson Blu Beke Hotel Budapest,Budapest,Budapest,1067,Hungary,leisure,,5.0,1.0,1.0,2026-06-17 14:58:00,2026-06-18 14:58:00,Yes,cycle,19935.11,working_pro_business_trips,0.0,2392.21,22327.32,3.0,Standard,website,net_banking,guest00185@example.com,confirmed,C312,International,74.0,F
279,Radisson Blu Beke Hotel Budapest,Budapest,Budapest,1067,Hungary,leisure,1.0,1.0,0.0,10.0,2026-03-17 10:43:00,2026-03-27 10:43:00,No,bus 25 seater,113951.04,working_pro_business_trips,5697.55,12990.42,121243.91,3.0,Standard,travel_agent,,guest00279@example.com,cancelled,E510,International,57.0,M
11,Radisson Blu Hotel Nagpur,Nagpur,Maharashtra,440001,India,leisure,3.0,3.0,0.0,1.0,2025-08-23 02:57:00,2025-08-24 02:57:00,,bus 11 seater,7321.71,,1464.34,702.88,6560.25,3.0,Family Room,corporate_portal,debit_card,guest00011@example.com,checked_in,D401,India,24.0,M
374,Radisson Blu Hotel New Delhi,New Delhi,Delhi,110001,India,leisure,4.0,4.0,0.0,6.0,2025-06-20 19:19:00,2025-06-26 19:19:00,No,bus 25 seater,99253.83,honeymoon,0.0,17865.69,117119.52,2.0,Family Room,corporate_portal,debit_card,guest00374@example.com,checked_out,,India,63.0,OTHER
104,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,60329,Germany,business,2.0,2.0,0.0,11.0,2026-01-25 04:52:00,2026-02-05 04:52:00,No,bus 25 seater,261781.96,students_exploring,0.0,13089.1,274871.06,1.0,Suite,phone,debit_card,guest00104@example.com,checked_in,E510,International,73.0,OTHER
82,Park Plaza Vondelpark Amsterdam,Amsterdam,North Holland,1071,Netherlands,conference,6.0,4.0,2.0,4.0,2026-03-24 02:58:00,2026-03-28 02:58:00,,bus 25 seater,93547.79,senior_citizens,9354.78,4209.65,88402.66,2.0,Standard,travel_agent,debit_card,guest00082@example.com,confirmed,C312,India,71.0,OTHER
39,Radisson Blu Hotel Dubai Deira Creek,Dubai,Dubai,12345,UAE,business,5.0,5.0,0.0,1.0,2025-05-10 08:02:00,2025-05-11 08:02:00,Yes,cycle,23702.88,childrens_trips,4740.58,2275.48,21237.78,2.0,Suite,corporate_portal,upi,guest00039@example.com,pending,A101,International,78.0,F
409,Radisson Blu Hotel Nagpur,Nagpur,Maharashtra,440001,India,family,3.0,1.0,2.0,11.0,2026-06-04 03:10:00,2026-06-15 03:10:00,,motorcycle,252283.57,working_pro_business_trips,0.0,45411.04,297694.61,2.0,Standard,mobile_app,upi,guest00409@example.com,cancelled,B205,India,72.0,M
168,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,60329,Germany,wedding,2.0,2.0,0.0,6.0,2025-02-11 06:53:00,2025-02-17 06:53:00,Yes,e-cycle,45352.06,childrens_trips,2267.6,5170.14,48254.6,2.0,Deluxe,website,cash,guest00168@example.com,checked_in,E510,India,24.0,F
460,Radisson Blu Hotel Mumbai,Mumbai,Maharashtra,400051,India,business,2.0,2.0,0.0,2.0,2025-02-08 00:16:00,2025-02-10 00:16:00,Yes,cycle,38338.57,,3833.86,4140.57,38645.28,1.0,Suite,mobile_app,cash,guest00460@example.com,cancelled,B205,India,71.0,M
292,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,60329,Germany,transit,4.0,3.0,1.0,5.0,2025-07-26 14:05:00,2025-07-31 14:05:00,Yes,car,114230.85,honeymoon,0.0,20561.55,134792.4,3.0,Suite,phone,upi,guest00292@example.com,confirmed,E510,International,64.0,OTHER
368,Radisson Blu Hotel Bengaluru,Bengaluru,Karnataka,560052,India,transit,1.0,1.0,0.0,3.0,2026-05-25 07:40:00,2026-05-28 07:40:00,Yes,bus 11 seater,9078.53,students_exploring,0.0,1089.42,10167.95,3.0,Business Class,mobile_app,upi,guest00368@example.com,checked_out,E510,India,66.0,M
199,Park Plaza Vondelpark Amsterdam,Amsterdam,North Holland,1071,Netherlands,leisure,5.0,2.0,3.0,4.0,2025-12-17 15:22:00,2025-12-21 15:22:00,Yes,e-cycle,92409.46,senior_citizens,9240.95,4158.43,87326.94,1.0,Standard,walk_in,net_banking,guest00199@example.com,pending,A101,International,63.0,OTHER
355,Radisson Blu Hotel Mumbai,Mumbai,Maharashtra,400051,India,conference,5.0,3.0,2.0,1.0,2025-10-24 17:31:00,2025-10-25 17:31:00,Yes,car,8850.81,honeymoon,1327.62,1354.17,8877.36,1.0,Business Class,travel_agent,cash,guest00355@example.com,confirmed,,International,44.0,M
251,Radisson Blu Hotel New Delhi,New Delhi,Delhi,110001,India,business,3.0,2.0,1.0,8.0,2026-01-09 12:17:00,2026-01-17 12:17:00,,bus 25 seater,196152.97,senior_citizens,39230.59,7846.12,164768.5,3.0,Suite,corporate_portal,debit_card,guest00251@example.com,pending,,India,48.0,M
248,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,60329,Germany,wedding,4.0,1.0,3.0,2.0,2025-12-31 04:49:00,2026-01-02 04:49:00,Yes,cycle,34957.68,honeymoon,6991.54,3355.94,31322.08,2.0,Business Class,walk_in,upi,guest00248@example.com,checked_in,E510,International,49.0,M
195,Radisson Blu Hotel Mumbai,Mumbai,Maharashtra,400051,India,wedding,3.0,3.0,0.0,10.0,2025-12-06 11:16:00,2025-12-16 11:16:00,,cycle,45325.3,honeymoon,0.0,8158.55,53483.85,2.0,Deluxe,walk_in,credit_card,guest00195@example.com,checked_in,E510,International,44.0,M
90,Radisson Blu Hotel Amsterdam City Center,Amsterdam,North Holland,1012,Netherlands,conference,5.0,2.0,3.0,12.0,2026-02-20 11:32:00,2026-03-04 11:32:00,Yes,bus 11 seater,61349.8,honeymoon,9202.47,9386.52,61533.85,1.0,Business Class,travel_agent,cash,guest00090@example.com,checked_out,A101,India,61.0,F
147,Radisson Blu Beke Hotel Budapest,Budapest,Budapest,1067,Hungary,transit,4.0,4.0,0.0,1.0,2026-07-11 11:34:00,2026-07-12 11:34:00,Yes,bus 25 seater,24762.8,honeymoon,0.0,4457.3,29220.1,2.0,Business Class,travel_agent,credit_card,guest00147@example.com,checked_in,A101,India,31.0,OTHER
164,art'otel Amsterdam,Amsterdam,North Holland,1012,Netherlands,business,3.0,2.0,1.0,8.0,2026-04-21 11:37:00,2026-04-29 11:37:00,No,car,115841.4,senior_citizens,0.0,5792.07,121633.47,3.0,Business Class,phone,credit_card,guest00164@example.com,cancelled,A101,International,72.0,OTHER
256,Radisson Blu Beke Hotel Budapest,Budapest,Budapest,1067,Hungary,business,1.0,1.0,0.0,7.0,2025-03-23 06:10:00,2025-03-30 06:10:00,Yes,motorcycle,164735.29,working_pro_business_trips,16473.53,26687.12,174948.88,1.0,Standard,travel_agent,net_banking,guest00256@example.com,pending,A101,International,37.0,M
148,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,60329,Germany,business,4.0,4.0,0.0,11.0,2025-12-26 22:39:00,2026-01-06 22:39:00,,bus 25 seater,55332.76,working_pro_business_trips,0.0,2766.64,58099.4,2.0,Family Room,walk_in,debit_card,guest00148@example.com,cancelled,,International,36.0,OTHER
3,Radisson Blu Hotel Frankfurt,Frankfurt,Hesse,60329,Germany,family,5.0,5.0,0.0,8.0,2025-09-28 01:46:00,2025-10-06 01:46:00,,cycle,185578.02,childrens_trips,0.0,33404.04,218982.06,3.0,Deluxe,phone,credit_card,guest00003@example.com,confirmed,,India,67.0,F
93,Park Plaza Vondelpark Amsterdam,Amsterdam,North Holland,1071,Netherlands,business,5.0,1.0,4.0,4.0,2025-06-28 11:32:00,2025-07-02 11:32:00,No,cycle,80703.69,working_pro_business_trips,0.0,9684.44,90388.13,2.0,Suite,walk_in,debit_card,guest00093@example.com,checked_out,A101,India,37.0,F
393,Radisson Blu Hotel Amsterdam City Center,Amsterdam,North Holland,1012,Netherlands,leisure,7.0,5.0,2.0,3.0,2025-07-28 09:11:00,2025-07-31 09:11:00,,car,44602.02,working_pro_business_trips,8920.4,6422.69,42104.31,3.0,Deluxe,corporate_portal,credit_card,guest00393@example.com,pending,D401,India,74.0,F
70,Radisson Blu Hotel Amsterdam City Center,Amsterdam,North Holland,1012,Netherlands,conference,5.0,5.0,0.0,5.0,2025-12-20 13:07:00,2025-12-25 13:07:00,,car,86387.38,honeymoon,0.0,4319.37,90706.75,1.0,Business Class,mobile_app,debit_card,guest00070@example.com,cancelled,C312,International,25.0,M
306,Radisson Blu Hotel New Delhi,New Delhi,Delhi,110001,India,family,4.0,3.0,1.0,3.0,2026-07-17 10:17:00,2026-07-20 10:17:00,,motorcycle,17320.74,honeymoon,866.04,2961.85,19416.55,1.0,Standard,corporate_portal,credit_card,guest00306@example.com,confirmed,D401,India,23.0,F
124,Radisson Blu Hotel Bengaluru,Bengaluru,Karnataka,560052,India,family,6.0,4.0,2.0,12.0,2026-04-23 03:51:00,2026-05-05 03:51:00,No,car,110752.95,working_pro_business_trips,0.0,13290.35,124043.3,1.0,Deluxe,website,upi,guest00124@example.com,checked_out,E510,International,36.0,M
362,Radisson Blu Hotel Nagpur,Nagpur,Maharashtra,440001,India,business,3.0,2.0,1.0,10.0,2025-04-09 03:58:00,2025-04-19 03:58:00,Yes,bus 11 seater,64405.67,,12881.13,6182.94,57707.48,2.0,Family Room,travel_agent,upi,guest00362@example.com,pending,E510,India,50.0,OTHER
97,Radisson Blu Hotel Dubai Deira Creek,Dubai,Dubai,12345,UAE,business,4.0,2.0,2.0,8.0,2025-10-24 20:19:00,2025-11-01 20:19:00,,car,141534.3,senior_citizens,7076.72,16134.91,150592.49,2.0,Suite,corporate_portal,cash,guest00097@example.com,pending,C312,India,38.0,OTHER
144,Radisson Blu Hotel Bengaluru,Bengaluru,Karnataka,560052,India,leisure,6.0,5.0,1.0,5.0,2025-06-26 21:45:00,2025-07-01 21:45:00,No,car,86964.77,senior_citizens,4348.24,4130.83,,2.0,Deluxe,walk_in,cash,guest00144@example.com,checked_in,E510,India,54.0,F
240,Radisson Blu Hotel Mumbai,Mumbai,Maharashtra,400051,India,leisure,5.0,4.0,1.0,9.0,2026-08-23 08:16:00,2026-09-01 08:16:00,No,cycle,143960.69,working_pro_business_trips,28792.14,13820.23,128988.78,2.0,Deluxe,travel_agent,net_banking,guest00240@example.com,checked_out,D401,International,37.0,OTHER
269,Radisson Blu Hotel New Delhi,New Delhi,Delhi,110001,India,leisure,1.0,1.0,0.0,11.0,2025-04-24 03:33:00,2025-05-05 03:33:00,Yes,motorcycle,259126.44,senior_citizens,0.0,12956.32,272082.76,1.0,Standard,walk_in,cash,guest00269@example.com,checked_in,E510,International,21.0,F
